customer_id,loan_number,application_date,loan_purpose,loan_property_address,property_city,property_state,property_zip,property_county_fips,property_type,occupancy_type,annual_income,credit_score,requested_loan_amount,property_value,ltv_ratio,dti_ratio,interest_rate,loan_term_months,decision,decision_date,approved_loan_amount,approval_amount_change_reason,adverse_action_reason,origination_date,outcome_horizon_days,maturation_date,loan_status,forbearance_active,resolution_date,resolution_type,involuntary_closure_mechanism,outstanding_balance_at_resolution,recovery_amount,new_loan_number,abandonment_reason
CUST-003059,MTG-2023-003059,2023-04-16,purchase,"6243 Sunset Way, New Orleans, LA 70112",New Orleans,LA,70112,22071,townhouse,primary_residence,68600,619,307200,341000,0.901,0.447,7.422,360,denied,2023-04-29,,,income insufficient,,,,,,,,,,,,
CUST-003060,MTG-2020-003060,2020-08-28,refinance,"4866 Highland St, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,69200,618,276600,297000,0.931,0.453,7.536,360,denied,2020-09-09,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003061,MTG-2024-003061,2024-06-24,purchase,"3757 Sunset Rd, Kansas City, MO 64105",Kansas City,MO,64105,29095,single_family,primary_residence,63800,647,157600,203000,0.776,0.561,7.875,360,denied,2024-07-09,,,income insufficient,,,,,,,,,,,,
CUST-003062,MTG-2025-003062,2025-01-24,purchase,"5945 Pine Ln, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,158500,778,502100,614000,0.818,0.357,7.517,360,approved,2025-03-07,502100.0,,,2025-04-08,1095.0,2028-04-07,open,False,,,,,,,
CUST-003063,MTG-2023-003063,2023-07-31,purchase,"6040 Highland Ave, Baltimore, MD 21201",Baltimore,MD,21201,24510,single_family,primary_residence,67000,673,271800,320000,0.849,0.422,7.343,360,denied,2023-08-11,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-003064,MTG-2025-003064,2025-07-03,refinance,"4546 Pine Ave, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,single_family,primary_residence,121600,699,371900,484000,0.768,0.283,7.155,360,approved,2025-08-01,371900.0,,,2025-09-14,1095.0,2028-09-13,open,False,,,,,,,
CUST-003065,MTG-2023-003065,2023-01-22,purchase,"1043 Highland Way, Sacramento, CA 95814",Sacramento,CA,95814,06067,single_family,second_home,24700,535,105700,109000,0.97,0.474,7.528,360,denied,2023-02-11,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-003066,MTG-2023-003066,2023-09-11,purchase,"7342 Cedar Ct, Tucson, AZ 85701",Tucson,AZ,85701,04019,condo,primary_residence,108800,626,598800,645000,0.928,0.375,7.767,360,denied,2023-09-22,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003067,MTG-2024-003067,2024-05-15,purchase,"4243 Franklin Ave, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,primary_residence,109900,822,403900,524000,0.771,0.355,6.887,360,approved,2024-06-12,403900.0,,,2024-07-12,1095.0,2027-07-12,open,False,,,,,,,
CUST-003068,MTG-2025-003068,2025-02-09,purchase,"1094 Pine Blvd, Detroit, MI 48226",Detroit,MI,48226,26163,condo,second_home,119600,736,542400,605000,0.897,0.311,7.44,360,approved,2025-03-14,476800.0,underwriting condition reduced approved amount pending additional reserves,,2025-04-17,1095.0,2028-04-16,open,False,,,,,,,
CUST-003069,MTG-2023-003069,2023-04-19,purchase,"464 Cedar Ave, Arlington, TX 76010",Arlington,TX,76010,48439,townhouse,investment_property,88000,640,188200,194000,0.97,0.403,7.442,360,denied,2023-05-02,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-003070,MTG-2024-003070,2024-05-31,purchase,"8745 Willow Dr, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,condo,primary_residence,63600,628,98900,118000,0.838,0.309,7.368,360,approved,2024-06-28,98900.0,,,2024-07-08,1095.0,2027-07-08,involuntary_closure,False,2025-10-19,involuntary_closure,short_sale,90800.0,62600.0,,
CUST-003071,MTG-2021-003071,2021-12-15,refinance,"6865 Main Blvd, Tucson, AZ 85701",Tucson,AZ,85701,04019,single_family,primary_residence,29200,468,94100,97000,0.97,0.65,7.67,360,denied,2022-01-05,,,credit issues,,,,,,,,,,,,
CUST-003072,MTG-2021-003072,2021-03-01,purchase,"6735 Highland St, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,48200,616,381200,393000,0.97,0.468,7.788,360,denied,2021-04-06,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003073,MTG-2021-003073,2021-01-08,purchase,"8049 Magnolia Dr, Chicago, IL 60601",Chicago,IL,60601,17031,single_family,primary_residence,79500,771,209100,248000,0.843,0.358,7.47,360,approved,2021-02-22,190400.0,updated debt-to-income calculation required a reduced loan amount,,2021-04-03,1095.0,2024-04-02,open,False,,,,,,,
CUST-003074,MTG-2025-003074,2025-10-03,purchase,"6807 Hickory Way, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,73500,700,456500,536000,0.852,0.359,7.702,360,approved,2025-11-11,404400.0,underwriting condition reduced approved amount pending additional reserves,,2025-12-02,1095.0,2028-12-01,open,False,,,,,,,
CUST-003075,MTG-2024-003075,2024-11-14,refinance,"7973 River Blvd, Omaha, NE 68102",Omaha,NE,68102,31055,single_family,primary_residence,75200,696,151400,204000,0.742,0.509,7.246,360,approved,2024-12-02,151400.0,,,2025-01-06,1095.0,2028-01-06,open,False,,,,,,,
CUST-003076,MTG-2023-003076,2023-10-15,purchase,"8246 Birch Blvd, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,22000,566,196600,211000,0.932,0.645,7.225,360,denied,2023-11-10,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003077,MTG-2020-003077,2020-09-25,purchase,"360 River Way, New Orleans, LA 70112",New Orleans,LA,70112,22071,multi_family,primary_residence,40100,591,203100,234000,0.868,0.503,7.653,360,denied,2020-10-22,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-003078,MTG-2022-003078,2022-02-05,purchase,"813 Hickory Ave, Wichita, KS 67202",Wichita,KS,67202,20173,single_family,primary_residence,150300,749,293500,371000,0.791,0.295,7.366,360,approved,2022-02-15,293500.0,,,2022-03-20,1095.0,2025-03-19,open,False,,,,,,,
CUST-003079,MTG-2022-003079,2022-07-16,purchase,"4574 River Ct, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,condo,primary_residence,151600,720,249100,322000,0.774,0.402,7.291,360,approved,2022-08-01,223000.0,underwriting condition reduced approved amount pending additional reserves,,2022-08-20,1095.0,2025-08-19,paid_in_full,False,2025-03-10,paid_in_full,,180500.0,,,
CUST-003080,MTG-2023-003080,2023-04-25,purchase,"5664 Birch Ave, Milwaukee, WI 53202",Milwaukee,WI,53202,55079,single_family,investment_property,59900,611,139900,147000,0.952,0.529,7.082,180,denied,2023-05-28,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-003081,MTG-2024-003081,2024-09-16,refinance,"1619 Highland Ave, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,34500,620,621800,653000,0.952,0.499,7.779,360,denied,2024-09-28,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-003082,MTG-2024-003082,2024-07-26,purchase,"2582 Birch Blvd, Portland, OR 97201",Portland,OR,97201,41051,single_family,primary_residence,50000,707,332000,397000,0.836,0.448,6.695,360,approved,2024-08-15,332000.0,,,2024-08-27,1095.0,2027-08-27,paid_in_full,False,2025-09-02,paid_in_full,,283800.0,,,
CUST-003083,MTG-2024-003083,2024-11-06,purchase,"4270 Hickory Ln, Houston, TX 77002",Houston,TX,77002,48201,single_family,primary_residence,42600,640,109600,113000,0.97,0.539,7.711,360,denied,2024-11-11,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003084,MTG-2025-003084,2025-11-30,purchase,"7050 Washington Ct, Tucson, AZ 85701",Tucson,AZ,85701,04019,townhouse,primary_residence,59200,576,100900,104000,0.97,0.472,7.796,360,denied,2025-12-19,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003085,MTG-2022-003085,2022-09-09,refinance,"5778 Elm Ave, Chicago, IL 60601",Chicago,IL,60601,17031,single_family,primary_residence,55900,704,346100,386000,0.897,0.473,7.588,360,approved,2022-09-19,346100.0,,,2022-09-29,1095.0,2025-09-28,paid_in_full,False,2024-07-03,paid_in_full,,295200.0,,,
CUST-003086,MTG-2025-003086,2025-03-22,purchase,"2020 Cedar Ct, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,129400,684,303800,363000,0.837,0.334,7.45,360,approved,2025-03-30,303800.0,,,2025-05-03,1095.0,2028-05-02,open,False,,,,,,,
CUST-003087,MTG-2022-003087,2022-05-10,purchase,"3531 Church St, New Orleans, LA 70112",New Orleans,LA,70112,22071,single_family,primary_residence,72300,781,131400,162000,0.811,0.189,6.753,360,approved,2022-06-23,131400.0,,,2022-07-16,1095.0,2025-07-15,paid_in_full,False,2025-07-28,paid_in_full,,111300.0,,,
CUST-003088,MTG-2026-003088,2026-03-04,refinance,"6432 Church Dr, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,primary_residence,119700,714,1178200,1235000,0.954,0.315,7.02,360,approved,2026-04-11,1178200.0,,,2026-05-22,1095.0,2029-05-21,open,False,,,,,,,
CUST-003089,MTG-2023-003089,2023-03-23,purchase,"4831 Willow Ct, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,single_family,primary_residence,30600,587,87300,90000,0.97,0.454,7.403,360,denied,2023-04-06,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003090,MTG-2025-003090,2025-12-10,refinance,"3393 Highland Way, New Orleans, LA 70112",New Orleans,LA,70112,22071,single_family,primary_residence,69700,723,188000,261000,0.72,0.413,7.87,360,approved,2025-12-20,188000.0,,,2026-01-25,1095.0,2029-01-24,open,False,,,,,,,
CUST-003091,MTG-2020-003091,2020-11-13,purchase,"5645 Magnolia Ln, Nashville, TN 37201",Nashville,TN,37201,47037,multi_family,primary_residence,44800,692,259100,298000,0.869,0.475,7.694,360,approved,2020-12-15,248800.0,appraised value came in below contract price,,2021-01-18,1095.0,2024-01-18,paid_in_full,False,2023-12-06,paid_in_full,,182700.0,,,
CUST-003092,MTG-2022-003092,2022-10-13,purchase,"8075 Washington Way, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,117500,656,185000,228000,0.811,0.419,7.463,360,approved,2022-11-12,185000.0,,,2022-12-17,1095.0,2025-12-16,open,False,,,,,,,
CUST-003093,MTG-2024-003093,2024-11-11,purchase,"1759 Maple Ct, Sacramento, CA 95814",Sacramento,CA,95814,06067,townhouse,primary_residence,53200,652,365900,440000,0.832,0.553,7.361,360,denied,2024-11-18,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-003094,MTG-2021-003094,2021-10-18,purchase,"6774 Sunset Ln, Austin, TX 78701",Austin,TX,78701,48453,single_family,primary_residence,33800,662,305900,338000,0.905,0.403,7.533,240,approved,2021-10-27,305900.0,,,2021-11-19,1095.0,2024-11-18,open,False,,,,,,,
CUST-003095,MTG-2022-003095,2022-12-29,purchase,"9053 Church St, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,primary_residence,22000,504,154200,159000,0.97,0.442,7.948,360,denied,2023-02-10,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003096,MTG-2021-003096,2021-06-29,purchase,"8687 Birch Ave, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,condo,second_home,106600,748,332400,409000,0.813,0.35,7.446,180,approved,2021-07-07,286800.0,updated debt-to-income calculation required a reduced loan amount,,2021-08-01,1095.0,2024-07-31,open,False,,,,,,,
CUST-003097,MTG-2021-003097,2021-07-24,purchase,"7024 Magnolia Ave, Wichita, KS 67202",Wichita,KS,67202,20173,single_family,primary_residence,69900,735,292900,437000,0.67,0.342,7.042,360,approved,2021-08-26,292900.0,,,2021-09-09,1095.0,2024-09-08,paid_in_full,False,2022-11-11,paid_in_full,,224700.0,,,
CUST-003098,MTG-2022-003098,2022-11-17,purchase,"5766 Cedar Ln, San Antonio, TX 78201",San Antonio,TX,78201,48029,single_family,primary_residence,54600,551,193000,199000,0.97,0.413,8.025,360,denied,2022-11-23,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-003099,MTG-2024-003099,2024-02-17,refinance,"7375 Washington Blvd, Raleigh, NC 27601",Raleigh,NC,27601,37183,single_family,primary_residence,79500,752,122200,180000,0.679,0.351,7.485,360,approved,2024-03-08,122200.0,,,2024-03-20,1095.0,2027-03-20,open,False,,,,,,,
CUST-003100,MTG-2023-003100,2023-06-19,purchase,"2517 Birch Way, Mesa, AZ 85201",Mesa,AZ,85201,04013,townhouse,primary_residence,94000,642,399700,437000,0.915,0.372,7.403,360,approved,2023-07-20,399700.0,,,2023-08-24,1095.0,2026-08-23,open,False,,,,,,,
CUST-003101,MTG-2025-003101,2025-01-26,purchase,"5255 Maple Ln, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,55200,673,566400,626000,0.905,0.377,7.571,360,denied,2025-02-19,,,recent delinquency reported on existing credit accounts,,,,,,,,,,,,
CUST-003102,MTG-2023-003102,2023-01-23,purchase,"8483 Magnolia Ct, Chicago, IL 60601",Chicago,IL,60601,17031,single_family,primary_residence,80000,644,243300,271000,0.898,0.553,7.83,360,denied,2023-03-08,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-003103,MTG-2022-003103,2022-02-23,purchase,"7421 Park Ln, Milwaukee, WI 53202",Milwaukee,WI,53202,55079,single_family,primary_residence,63200,772,313200,379000,0.826,0.376,7.431,240,approved,2022-03-03,313200.0,,,2022-04-04,1095.0,2025-04-03,open,False,,,,,,,
CUST-003104,MTG-2025-003104,2025-03-31,purchase,"2498 Willow Ave, Sacramento, CA 95814",Sacramento,CA,95814,06067,single_family,primary_residence,32700,651,247400,255000,0.97,0.429,7.626,360,approved,2025-04-21,247400.0,,,2025-05-11,1095.0,2028-05-10,open,False,,,,,,,
CUST-003105,MTG-2025-003105,2025-07-04,purchase,"4272 Magnolia Rd, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,second_home,37300,605,123400,133000,0.928,0.578,7.969,360,denied,2025-08-03,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-003106,MTG-2025-003106,2025-08-23,purchase,"4228 Cedar Dr, San Diego, CA 92101",San Diego,CA,92101,06073,condo,primary_residence,73200,790,292300,329000,0.888,0.311,7.152,360,approved,2025-09-30,292300.0,,,2025-11-13,1095.0,2028-11-12,open,False,,,,,,,
CUST-003107,MTG-2025-003107,2025-09-27,purchase,"6005 Pine Way, Tucson, AZ 85701",Tucson,AZ,85701,04019,single_family,investment_property,44500,752,360800,433000,0.833,0.325,7.126,360,denied,2025-10-20,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003108,MTG-2022-003108,2022-08-15,refinance,"2158 Washington Way, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,primary_residence,80300,712,288100,342000,0.842,0.316,7.315,360,denied,2022-09-21,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-003109,MTG-2020-003109,2020-06-03,purchase,"5259 Washington Ave, Denver, CO 80202",Denver,CO,80202,08031,single_family,primary_residence,85000,747,605800,815000,0.743,0.353,7.59,360,approved,2020-07-13,605800.0,,,2020-08-09,1095.0,2023-08-09,paid_in_full,False,2025-01-05,paid_in_full,,426500.0,,,
CUST-003110,MTG-2022-003110,2022-10-07,refinance,"8990 Magnolia Ct, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,single_family,primary_residence,60800,628,351200,375000,0.937,0.325,7.798,360,approved,2022-10-28,351200.0,,,2022-11-13,1095.0,2025-11-12,paid_in_full,False,2024-02-23,paid_in_full,,287300.0,,,
CUST-003111,MTG-2025-003111,2025-12-16,purchase,"3070 Meadow Rd, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,74700,649,193600,235000,0.824,0.346,7.567,360,denied,2025-12-29,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-003112,MTG-2021-003112,2021-04-07,purchase,"6536 Maple Blvd, Austin, TX 78701",Austin,TX,78701,48453,single_family,primary_residence,45100,742,367700,463000,0.794,0.355,7.175,360,approved,2021-04-25,367700.0,,,2021-05-22,1095.0,2024-05-21,paid_in_full,False,2026-07-08,paid_in_full,,278500.0,,,
CUST-003113,MTG-2021-003113,2021-02-26,purchase,"5280 Franklin Ave, Denver, CO 80202",Denver,CO,80202,08031,condo,primary_residence,52100,566,186700,197000,0.948,0.572,8.096,360,denied,2021-04-03,,,recent delinquency reported on existing credit accounts,,,,,,,,,,,,
CUST-003114,MTG-2022-003114,2022-06-07,purchase,"1471 Park Blvd, Houston, TX 77002",Houston,TX,77002,48201,single_family,primary_residence,51800,716,108200,160000,0.676,0.477,7.136,360,approved,2022-07-14,108200.0,,,2022-08-06,1095.0,2025-08-05,open,False,,,,,,,
CUST-003115,MTG-2024-003115,2024-07-30,refinance,"3616 Pine Ct, Mesa, AZ 85201",Mesa,AZ,85201,04013,single_family,primary_residence,45900,690,363400,420000,0.865,0.492,7.35,360,approved,2024-08-22,363400.0,,,2024-10-02,1095.0,2027-10-02,open,False,,,,,,,
CUST-003116,MTG-2020-003116,2020-11-16,purchase,"2127 Highland St, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,single_family,primary_residence,50900,764,408600,494000,0.827,0.348,7.178,360,approved,2020-12-31,367000.0,underwriting condition reduced approved amount pending additional reserves,,2021-01-18,1095.0,2024-01-18,paid_in_full,False,2024-11-16,paid_in_full,,264000.0,,,
CUST-003117,MTG-2021-003117,2021-06-25,refinance,"6771 Ridge Way, Oklahoma City, OK 73102",Oklahoma City,OK,73102,40109,single_family,investment_property,111400,706,941600,1367000,0.689,0.327,7.706,360,approved,2021-07-19,941600.0,,,2021-08-05,1095.0,2024-08-04,paid_in_full,False,2022-10-25,paid_in_full,,707000.0,,,
CUST-003118,MTG-2020-003118,2020-09-18,purchase,"7690 Birch Ct, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,single_family,second_home,46800,794,216100,277000,0.78,0.402,7.265,360,approved,2020-10-23,194300.0,updated debt-to-income calculation required a reduced loan amount,,2020-11-17,1095.0,2023-11-17,open,False,,,,,,,
CUST-003119,MTG-2025-003119,2025-06-10,refinance,"3407 Magnolia Ct, Omaha, NE 68102",Omaha,NE,68102,31055,single_family,primary_residence,27400,640,242800,296000,0.82,0.621,7.951,360,denied,2025-07-05,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003120,MTG-2024-003120,2024-03-23,refinance,"5194 Meadow Dr, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,47500,708,215300,222000,0.97,0.416,7.638,360,approved,2024-05-04,215300.0,,,2024-06-18,1095.0,2027-06-18,paid_in_full,False,2026-03-15,paid_in_full,,196300.0,,,
CUST-003121,MTG-2021-003121,2021-10-04,purchase,"5467 Franklin Ct, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,multi_family,primary_residence,46300,656,153000,160000,0.956,0.438,7.283,360,denied,2021-11-17,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003122,MTG-2022-003122,2022-11-12,purchase,"6059 Elm Way, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,condo,primary_residence,68300,689,787000,898000,0.876,0.391,7.387,360,denied,2022-12-07,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003123,MTG-2023-003123,2023-08-28,refinance,"8744 Cedar Dr, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,primary_residence,43200,560,87300,90000,0.97,0.52,7.527,360,denied,2023-09-02,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-003124,MTG-2022-003124,2022-07-04,purchase,"5790 Franklin Way, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,41100,579,200300,212000,0.945,0.531,7.977,360,denied,2022-08-08,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-003125,MTG-2022-003125,2022-10-03,purchase,"9325 Maple Ave, Houston, TX 77002",Houston,TX,77002,48201,condo,primary_residence,155500,743,743900,934000,0.796,0.275,7.597,360,approved,2022-11-05,743900.0,,,2022-11-23,1095.0,2025-11-22,open,False,,,,,,,
CUST-003126,MTG-2023-003126,2023-07-23,purchase,"6414 Elm Ln, Houston, TX 77002",Houston,TX,77002,48201,condo,primary_residence,95000,804,167800,173000,0.97,0.406,6.897,360,approved,2023-09-06,167800.0,,,2023-10-11,1095.0,2026-10-10,paid_in_full,False,2026-04-05,paid_in_full,,150600.0,,,
CUST-003127,MTG-2024-003127,2024-02-06,refinance,"4921 Church St, Arlington, TX 76010",Arlington,TX,76010,48439,condo,primary_residence,46400,633,215300,230000,0.936,0.461,7.682,240,denied,2024-02-25,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-003128,MTG-2023-003128,2023-11-14,purchase,"2575 Oak Dr, Las Vegas, NV 89101",Las Vegas,NV,89101,32003,multi_family,primary_residence,42100,645,304200,379000,0.803,0.479,7.517,360,denied,2023-12-11,,,credit score below the minimum required for this program,,,,,,,,,,,,
